Review
Sebenernya sudah bagus.. Cuman bahasanya tidak lengkap. Sejak 2018 bahasanya itu mulu🤣. Bahasa Indonesia di sebelah mana🥲. Harus unistal lagi
"Daftarnya susah banget, Udah dimasukin kode verifikasi malah kode invalid padahal udah bener, udah dicoba berkali kali juga tetap sama."
Tolong ini di bagus persoalan karena udah benar tapi gak bisa padahal semua udah benar tapi di coba 5 kail tapi gak mau di buat akan akun katanya tunggu dulu tapi udah 1 bulan gak mau juga jadi minta tolong di bagus kalau nanti gak ada orang yang main in 😡
"jelek bangett!!! login aja kaga bisa reset password juga kaga muncul muncul, verifikasi r u human mulu setiap masukin password ribet banget pliss lah jangan bikin orang emosi!!"
"I lovee itt. But entah kenapa, sometimes.. suara ku gabisa masuk, padahal pas awal awal bisa and waktu coba pake apk lain, suaraku masuk² aja. Semogaa bug nya cepet ilang yaa:("
"terlalu banyak pembatasan, seperti pesan grup hanya bisa dilakukan sekali setelah harus cooldown dalam waktu yg cukup lama. jadi ini aps no rekomend"
"sangat buruk, masih banyak permasalahan yang dialami, seperti ingin mengirim pesan tapi tidak dapat ditekan tombol kirimnya, dan masih banyak lagi. device dan koneksi internet lancar, tetapi sangat lemot."
"Min please help me, saya gatau kenapa micnya suka error teruss kemarin pas saya coba awal gabisa pas di coba lagi baru bisa. Trus sekarang gabisa lagi micnya 🙂🙏"
"Saya kecewa dengan discord, saya menggunakannya dari tahun 2019 dan saya kehilangan akun kesayangan saya karena mengganti ke email yang aktif, dan setelah beberapa menit saya menambahkan nomor telepon baru setelah itu saya dikeluarkan dari akun tersebut secara tiba"" dan tidak ada pemberitahuan dari gmail tiba"" saja akun saya dipindahkan ke email yang mati, sangat kecewa sekali discord memiliki bug seperti itu, saya ingin anda bertanggung jawab jika ingin saya berikan bintang 5"
"Kenapa jaringan data seluler saya tidak terhubung dengan discord? Internet saya lancar lancar aja di aplikasi lain misal nya youtube, whatsapp, instagram dan game game lancar. Akan tetapi kok discord malah gada menerima sinyal sedikit pun saya coba ketik ke teman saya juga dia tidak menerima pesanan saya karna menunggu jaringan data seluler padahal sudah saya aktifkan dari tadi, mohon di perbaiki segera, untuk sementara bintang 1 dulu, setelah masalah selesai baru saya naikan, Terima kasih 🙏."
"Bermasalah dengan pergantian password, sudah di ganti tetapi invalid, solusi yang di berikan dengan artikel cacat tidak update, anti kritik dan report, link support /layanan pelanggan sangat buruk, keamanan discord dari tahun ke tahun tidak di perbaiki, bukti : kalian bisa menelusuri ( hammerandchisel ) di website, permasalahan yang tidak pernah diperbaiki -_-"
"jujur saja UI untuk discord sekarang bagus. Hanya saja, terlalu berat sampai² crash/force close. Tolong untuk pengoptimalannya."
"disaat saya menggunakan voice channel sambil bermain game tiba tiba terputus saat pertengahan game, kira kira itu karena perangkat saya yang kurang kuat untuk menjalankan 2 apk sekaligus atau mungkin karena aplikasi nya yang hanya support untuk handphone kelas menengah?. tapi bagaimanapun itu tolong di jadikan lebih lancar supaya perangkat lemah pun bisa menggunakannya. 👍"
"Aplikasinya bagus,tapi say masih belum mengerti jadi saya harus menonton tutorial dari youtube,jadi minimal untuk pemula tolong kasih tutorial untuk add friend atau membuat servers agar kita mengerti.baiklah ini ulasan saya terimakasih."
"Semenjak update versi terbaru, bug semakin melonjak, saat aku memasuki discord, aku tidak dapat menekan tombol apapun atau chat dan tidak bisa terkirim hanya bisa di langkah saja,mohon di perbaiki, bug ini sangat menggangu bagi saya dan yang lain🙏"
"Assalamu'alaikum wr wb jadi sepertinya ada masalah dalam Verifikasi nomor telfon, jadi pada saat saya mengisi 6 digit nomor, setelah saya isi, tombol verifikasi nya tidak dapat jalan, saya tekan terus tapi tidak ada yang terjadi dan tetap nomor telfon saya tidak terverifikasi, jadi mohon di perbaiki, Terima kasih, wassalamualaikum wr wb"
"Saya baru saja menginstal aplikasi ini, tapi saya heran karena awalnya bisa daftar dengan nomor telepon, akhirnya harus melakukan daftar lagi dengan email. Setiap kali saya sudah menyesuaikan email saya dengan sandinya, seringkali tidak sesuai, padahal sandi baru saya ubah. Menjengkelkan. Mohon diperbaiki"
"Awal awal discord aman lancar, tapi setelah 30 menit langsung ngelag, padahal ram rom sama penyimpanan bahkan jaringan saya aman,tolong perbaiki cepat karena sering membuat emosi"
"sumpah discord bakal dapet rating buruk, tolong lah. ga usah nambahin fitur/menu baru yang kgk berguna, dan tolong lah jangan auto scroll ketika ada chat baru yang muncul,, gw lagi baca chat yang sudah lalu untuk mencari apa yg sedang di bicarakan, pas ada pesan baru langsung balik ke pesan palingan terbaru,, bikin susah mending versi discord tahun 2022."
"Itu ada masalah dengan Discord, embed image/videonya gak bener amat... Kayak filenya harusnya yang secocok yg menurut ukuran file eh malahnya kayak di crop dan sisinya kayak digeser dan gak liat kecuali kalo melihatnya di filenya"
Agak bug itu gak terlalu bermasalah tapi yang masalah ni aplikasi kalo lama gak di buka tiba tiba hilang dan harus di pulihkan kan baru ku tinggal aplikasi nya 5 menit langsung hilang dan harus di pulihkan lagi
"Halo, ini adalah ulasan update saya kali ini. Sebelumnya terima kasih sudah membuat aplikasi ini, jadi lebih mudah mencari teman... Hanya saja pas saya mau masuk voice channel malah gak bisa dan nge-bug, mohon diperbaiki ya. Terima kasih🙏"
"Versi baru nya lumayan bagus sih cuman aja ada masalah saat mengganti email,Biasa nya email sebelum nya saat saya ganti akun masih bisa di ganti kali ini ngak,katanya email nya invalid padahal saya sudah ganti email kok ngak bisa ya? Dulu sebelum di upgrade bisa di ganti masih,minta tolong diperbaiki 🙏"
"sangat menyenangkan karena beberapa mini games dan bisa dimainkan dengan teman sura lebih jelas, cuman mohon untuk voice chatnya diperbagus lagi karena susah saat melakukan voice chat pada saat sudah kirim eh malah terhapus"
"Ini semakin buruk! Saya mencoba untuk log in lagi, tapi alhasil saya di suruh check email. Tapi tidak dapat email verifikasi nya. Email sudah benar. Tapi saya di beri tahu bahwa ""new Location detected"" padahal dari dulu saya tidak pernah login di perangkat lain. Saya kesulitan login lagi!"
"Hallo pak ,mau tanya knp saat mau verifikasi nomor telpon ada kendala pengiriman SMS sama kode verifikasi nya gak valid malah salah terus, masih belum dapat balasan SMS tentang kode dan kode nya gak valid"
Video selalu terkirim dalam bentuk file dan ini sangat menganggu karena tidak bisa mengshare video ke teman satu server TOLONG DIPERBAIKI ATAU BERI SOLUSI UNTUK MASALAH INI!!! SETIAP BULAN KALIAN UPDATE FIX BUGS TAPI BUG INI TETAP ADA
"Ada beberapa bug yg mungkin admin/devloper tidak tau salah satu ny bug di bagian verifikasi email sama code ny, itu kan dua-dua ny dah sama kok masih belom bisa ya tolong perbaiki lagi ya apk ny admin/devloper ny🙏🙏"
Pas saya masukin code sudah benar tapi kenapa tombol verify nya gak bisa dipencet. Padahal udah dipencet berkali-kali tapi tidak berfungsi. (Maaf jika ada salah kata).Ngebuug Mulu nih apk
"maaf saya memberikan bintang 1 tapi ini karena ada masalah ketika login yaitu saya menggunakan nomor Wa saya tapi kode yang dikirimkan tidak bisa digunakan mohon diperbaiki,saya sudah melakukan yang di minta developer yaitu mematikan perangkat dan install kembali discord tapi itu tetap tidak bekerja"
"Devloper. Tolong tambahkan bahasa indonesia agar saya dapat mengerti fitur² yg berbacaan,jadi tolong tambahkan bahasa indonesia itu saja."
Hi apk bagus tapi sayang pas mau masuk ke dalam apk ada masalah padahal email udah benar dan pilihan gambarnya juga udah benar tapi kok email nya yang salahnya
Saya sudah login dan itu berhasil dan tiba tiba pass saya buka lagi malah disuruh login lagi dang email password saya sudah benar semua tapi itu salah katanya tolong di perbaiki sistem loginnya
"Aplikaai gajelas banget woi lu niat gasi bikin aplikasi aku gabisa masuk link invite sama. Ayolah aku sudah coba berbagai cara dan tutorial di youtube,tapi gada yang bisa dasar aplikasi sampah rusak gabecus"
kenapa jika mau verifikasi code bagaiman tak berguna??? trus udah gitu dikira robot berkali kali awalnya sih suruh verifikasi nomer telefon klo mau join server nah trus kenapa kok pas udah daoet code verifikasi gak bisa ya? tolong aplikasinyabdi benerin lagi.ada kepentingan tapi aplikasi gak berguna.
Kena jadi muncul notif terus mendowload discord tanpa henti padahal aplikasi sudah terinstal.?? Sudah coba hapus juga masih muncul
"Kenapa akhir-akhir ini discord saya sering mengalami ultra error?, dan banyak akun saya yg mengalami seperti itu apakah suatu bug?, atau ada masalah jaringan saya?, tetapi saya coba jaringan saya baik-baik saja, tolong di perbaiki supaya saya nyaman menggunakan aplikasi discord ini"
"Tolong diperbaiki lagi, sering ada bug inside apps. Kalau gak di update apps semua notif gak masuk. Apa ini jelek bgt update terus tapi gak ada perubahan"
"Kenapa saat mau login terus mau verifikasi selalu ngebug seperti kode verifikasi sudah ada tpi tidak selalu berhasil, aku sudah mencoba beberapa kali namun tetep saja tidak bisa"
semenjak update terbaru discord jadi pada ngebug saat bikin akun tiba tiba _alah pake nomer hp juga salah dan ada ferifykasi email dan derify by phone setelah di coba ehh kok salah aku udah restart tapi tetep gak bisa benerin dong kalo gak gua hp nih apk nya
"Aplikasi nya jelek parah tidak bisa login, sudah login pakai 3 akun masih tidak bisa, bahkan udah hapus download hapus download, trus login lagi masih tidak bisa"
"Halo, sudah bagus dalam desain serta penataan nya,, Just need ditambahkan language Indonesian plss... Okee jika sudah ada, baru aku kasih 1 bintang lagii❤️❤️.. jaya teruss!"
Login/registrasi tidak mudah Verifikasi nomor yang sudah benar tetapi disalah kan verifikasi email pada saat masuk browser tidak ada tampilan apa pun
"Lag/bug pada ruang pesan/grup tidak dapat dilihat, mengetik, menelpon dan sebagainya. Sudah di instal ulang pun sama, padahal dulu tidak ada masalah"
"Udah bagus, tapi pas pake screen terbang video dan foto nya kena Crop layar melayang. Harap di kecilkan fotonya, terimakasih : )"
Otomatis output suara device saya beralih ke mode telepon biasa. Hasilnya suara Game jadi terkompres jadi suara telpon yang tidak jernih
"Versi terakhir sering ngebug dan macet, mau tap apapun nggak bisa muat laman."
"Parah, gue baru download trs Gue pertama nya itu Pencet yang ""Log in"", trs gue udh Isi nih Yang Email Sama Password nya. Padahal gw Sudah isi nya yang bener tapi Kok INVALID TRS?!?! trs gue coba nih Yang ""Register"" , trs gue Udah isi nomor Telefon gua, Trs gue udh Isi tuh dua duanya. password sama No Telepon. eh Kok gue isi password nya Ga bisa bisa?? gue coba berkali-kali tetep Gabisa (Pas pencet Verifynya) coyy!! Tolong JELASKAN!!! Pntesan, Org org pada kasih 1 bntng. Cepat Diperbaiki!!"
Verifikasi nya gak jelas..... padahal udah benar semuanya yang di minta untuk masuk tapi tetap tak bisa masuk terutama di verifikasi kamu bukan bot
"Kembalikan UI yang lama sebelum update tampilan UI yg terbaru ini. Saya menemukan banyak bug pada update yg terbaru ini. Terutama saat streaming/share screen. Kedua, video saat call tampilannya tidak bisa diubah mirror dan un mirror nya. Tolong segera diperbaiki."
"Versi lama adalah versi yang terbaik, untuk saat ini banyak sekali kejelekan dan kekurangannya. Tolong banyak orang aneh mengundang saya dan beberapa orang lain untuk join server terus-menerus, sudah report tidak ada hasil, sistem block tidak ada, dan privacy settings untuk ""persetujuan undangan server"" tidak ada."
"Apa apaan ini,mau login aja susah,padahal udah masukin kode SMS tapi katanya gak bisa karena sudah invalid,lah padahal baru aja dapet SMS-nya"
Saya tidak bisa memasukkan email saya padahal saya sudah memasuki password yang benar tapi tetap tidak bisa/password not does match tolong saya hanya ingin menghapus akun discord saya
"🙂Tolong diperbaiki, saat bergabung pembicaraan suara live, sulit untuk mengurangi volume suara dan soundboard terkadang tidak responsif."
"Devpeloren ini masih ada masalah di ""shere your sreen"" nya pass saya main game ada beberapa doang game yg jelas suara nya ada jg game suara nya gk jelas mohon di perbaikin secepet nya"
Ini aplikasi sudah bagus bisa ngobrol di di dalam aplikasi tapi kekurangannya kalou mau login kembali menggunakan akun yang sama tidak bisa tolong di bisakan
Tolong developer nya diperbaiki lagi karena saat saya ingin open mic tidak bisa suara tidak mau masuk tolong diperbaiki lagi terimakasih.
Discord ajg gabisa masuk padahal udah pake no telpon / email tetep ga bisa terus pas udah mau masuk ke lobby obrolan ada tulisan unable to regist
suka kesel keluar voice dengan sendiri nya cmn karna satu game!! lagi asik ngobrol tiba-tiba keluar voice!!
"pengalaman saya di discord ini sangat baik, sangat mudah untuk mengobrol atau berkenalan dengan orang asing atau teman kita sendiri, tapi saran saya mohon untuk menambahkan lagi batas member di discord group menjadi 15 atau 12 member. Ok sekian terimakasih"
Tolong diperbaiki saya ingin mengakses discord tapi ngga bisa padahal email pass password pas tapi ngga bisa dikirim email suruh ganti udh di coba invalid token terus mohon diperbaiki
"Bug nya parah, Kadang2 suka forceclose sendiri dan Chat ga terkirim padahal internet aman lancar, Tolong diperbaiki bugnya"
Udh login bekali udh susah² tulis alamat imel dan sandi malah gak bisa masuk padahal sandi dan imel udh tepat Tolong bug seperti ini harus segera ditangani
"Saya hanya ingin memverifikasi NOMOR handphone saya, hanya saja saya sudah mendapatkan kode untuk verifikasi namun SAYA TIDAK BISA MEMENCET TOMBOL ""(VERIFY)"" Tolong fix permasalahan ini segera, karena saya tidak bisa melakukan apa-apa karna tidak dapat VERIFIKASI nomor telepon."
Makin jelek aja nih aplikasi Login akun dc Malah gak bisa padahal password nya udah bener Terus reset pasword gak bisa malah invalid token
"Apalikasi gajelasss, sebelumnya udah log in bisa, giliran mau log in lagi malah kaga bisa, tingkatinn dong"
"Saya kesulitan mendapatkan sinyal setelah update ke versi terbaru. Jika saya buka aplikasi lain, sinyal saya normal. Perbaiki ini segera!"
"Mantap we we dapat map banyak aku dari aplikasi ini, soalnya aku main game polyfield. Yang jelas bagus lah ni aplikasi gw kasih bintang 🌟🌟🌟🌟🌟"
"Sangat jelek dan sering ngebug ,ui bermasalah, sering crash dan kadang suka keyboard suka error"
Sudah bekerja dengan baik dan lancar tanpa kendala apalagi Bug Min.. 😊 Saya lupa menonaktifkan versi pengembang di perangkat saya saja. Terimakasih
makin parah aplikasinya tidak ramah smartphone low end. banyak bug suka dc saat kumpul di room.
"semenjak update versi baru discord ini bener bener cepet banget buka aplikasinya dan tampilan discord yang minimalis membuat enak dilihat ""tambahkan bahasa indonesia untuk aplikasi discord"""
"segera update dan tambahkan bahasa Indonesia karena cuma bahasa Indonesia yang belum di tambahkan, dan orang indonesia lumayan banyak yang memakai discord"
"gw tau update UI baru niatnya buat improve, misal ada bug kalo minor jg wajar aja sbnrnya. Tapi ini kebangetan bug ny dh annoying bgt saking banyak nya. dari ringtone call gamau mati pdhl udh join call atau di disconnected, buat kirim file kadang ga kebuka menu nya, layar nya jadi kepotong lah kalo abis rotasi, kalo lagi strem menu option kek stream volume dan setting lainnya gabisa di tap lah, dan masih banyak bug bug lain yg annoying. yakali gitu tiap bug harus tutup semua dan buka ulang 👎🏾"
"Minimal bug ilangin lagi lah, ganggu sumpah pas lagi ngobrol tiba² disconed. Tolong ya :D"
"UI yang di mobile tampilannya jauh lebih jelek daripada di dekstop version, balikin UI seperti dulu lagi"
Verifikasi no hp nya susah. No hp invalid terus padahal udah bener. 🤡Dapet SMS nya susah. Pas dapet SMS kode nya pun invalid teros kode nya 💩💩
Discord versi ini saya mencoba merekam screen record namun hasil rekaman tidak mengeluarkan suara. Perangkat saya sudah ke sistem android 13. Di lain perangkat dengan sistem lama (android 7) Saya sudah mencoba screen record pada Discord dan hasil rekaman mengeluarkan suara. Mohon perbaiki masalah ini🙏
"Aplikasi sering error (tidak dapat di buka) padahal koneksi saya stabil, sudah melakukan pengintaian ulang namun tetap saja tidak bisa di buka"
"Maaf ya saya kasih bintang dua, setiap saya nak ngirim foto, itu lama banget ngirimnya apa lagi gifnya, gk ke loading. Tolong di fix."
tolong di perbaiki discord kan aku mau main lewat link game di discord tapi malah gakbisa terus malah ke playstore tolong yah diperbaiki 🙏
Aplikasi GK guna banget!! Padahal email-nya udah bener tapi masih aja GK bisa masuk!! Perangkat sudah di restart masih aja GK bisa
Aplikasi nya dah bagus tapi sayang nya gak ada bahasa Indonesia tolong tambahkan bahasa Indonesia soalnya saya tidak mengerti bahasa Inggris atau pun yang lain juga tambahkan bahasa lain nya karena bahasa nya hanya sedikit
Alasan tidak bisa login sedangkan sudh benar password dll sudh coba beberapa kali tetap saja semoga cepat di perbaiki🙏
"Tiba tiba discord saya terdapat ultra rare error yang dimana saya juga tidak bisa mengakses ke website discord, dan hal ini sedikit mengganggu saya karena masih ada hal hal penting yang harus saya lakukan di discord mobile saya ini"
tolong Tambahkan Bahasa Indonesia 👍 Kami Juga Dari Indonesia membutuhkan Kemudahan dalam Menggunakan aplikasi ini
"parah banget speed ny, masa cuma gambar seukuran 2,45MB gagal d kirim"
"Keknya emang masalah device yang ga sanggup sih, tpi ayolahh masa iya klo gua streaming di hp+nyalain discord pasti salah satunya gabisa nyala tabrakan kali yak wkwk."
aplikasi nya ribet bngt.tetlalu bnyk pilihan utk bs mengedit poto.kebayakan ga bs d mengertinya. pko nya ribet bngt deh 👎👎👎
"sering keluar dari voice mulu,gakjelas.padahal udah di setting untuk berjalan di balik layar,sinyal bagus dan kondisi hp prima no lag dan crash, notifikasi delay lama, notifikasi telefon juga sering hilang.tolong perbaiki segera"
Tidak bisa login saat masuk sama sekali! Saya sudah memasukan nomor tapi masih tidak bisa sama sekali! DISCORD UPDATE TAMBAH PARAH!
"Verify password nya ga masuk masuk,di tolak Mulu,udh berapa kali bikin password ga bisa bisa bikin pusing aja"
"Saat ini saya hanya memberikan bintang 4 jika anda mengupdate dan menambahkan bahasa Indonesia aku bakalan kasih bintang 5, semoga di update selanjutnya tersedia bahasa Indonesia 🙏"
"akun gua dulu gak bisa masuk, padahal bener kata sandi nya, disuruh ganti password sudah saya ganti melalui verifikasi email tetap aja tidak bisa masuk"
"Susah banget sih buat login nya, padahal semua udah bener tapi kenapa salah yah. Tolong di perbaiki yahhh"
Ini saya tidak bisa login padahal email dan password nya benar pakai nomor hp juga tetep gak bisa tolong perbaiki
"Karena Discord, Saya jadi lebih banyak mempunyai teman, dari luar negeri maupun dalam negeri, Discord adalah aplikasi yg sangat bagus untuk mencari teman."
bagus aplikasi sangat membantu untuk membuat komunitas maupun server untuk mengobrol dengan sahabat ataupun teman jauh yang hanya bisa ngobrol lewat online
"Gak jelas apk ini, tombol kirim berubah jadi tombol emote jadi gak bisa ngirim pesan"
Ini aplikasinya bug atau apa soalnya pengen masukin no hp terus kirim code tapi Uda pencet pencet malah kagak jelas mohon di update nya
"tolong sediakan bahasa Indonesia saya kewalahan bacanya,sampai cape baca tulisan inggris,kadang ngerti kadang gak ngeri.dah itu"
"Setiap Kali Aku Coba Register, Di Captcha Setelah terakhir (yang ke 2) Malah kirim ku ke Email, (Yang Mulai Register) Sudah Coba Lagi, Ulang dan ulang, Tetap Kirim ku ke Pertama, Kenapaaa!!! ....... This is Why I Don't Like to Get Discord Anywhere..... It's a Hassle to Register With Stuff like This happening,"
"makin kurang bagus, padahal udah masukin kata sandi yang benar sama Gmail ,gak bisa login"
"Tolong tambah bahasa indonesia, cukup bnyak pengguna apk ini di indonesia"
keren dan gampang untuk berkomunikasi dengan orang luas seperti negeri luar
"Saya habis download mau ke akun saya lah kok ilangg discord?, padahal aku mau ke akun pertama mau login malah ke akun kedua?? Pdahal blm pernah bikin akun kedua, nama nya itu xyzran_dyy itu kenapa ya? Tolong ya"
Tolong min kenapa saya kok gak bisa very phone ya? Pada banyak yang tidak bisa very phone juga
Tolong perbaiki bug saat saya ingin memverifikasi security code tidak bisa
"kurang bagus di bagian voice, sering hilang hilang"
"Servernya suka gak jelas, sinyal bagus tiba-tiba ngedrop. Semoga ada alternatif lain selain apps ini"
banyak orang Indonesia menggunakan aplikasi ini tolong tambahkan bahasa Indonesia
Apalah mau verifikasi malah ga bisa di pencet pas kode nya udh ada minimal di perbaiki lah bug nya
"Ini knp ya saya mau login kok Gmail, sandi, nya kok salah padahal saya sudah benar itu Gmail, sama sandi nya ini tolong dibantu masalah ini buat developer nya."
"Notifikasi discord punya saya kok sama ya suaranya kayak notifikasi sistem, pdhl dulu bunyinya beda dgn ciri khas apk discord itu sendiri"
Instal ulang matamuuuu anjjjjj discord semenjak update makin gak beres anehhhhhh moga aja ada aplikasi baru yang bisa menggantikan aplikasi iniii 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕
untuk keseluruhan udah bagus... biar lebih bagus lagi tambahin bahasa indonesia biar makin banyak penggunanya
"Kebanyakan kena bug login no hp, tolong dong di perbaiki lagi"
kok sekarang gaada notif muncul ya pas buka apk nya? pdhl udah aktifin notifikasi
Aplikasi gk jelass sdh di masukin semua akun gk ada yg bisa udah di verifikasi masih juga gk bisaa tolol
"aplikasi tolol, kode verif yang kirim situ bisa""nya dibilang salah, daftar ulang di klik verif gada respon, aplikasi tertolol bug dimana mana, lemot pula tolol dah kek paket hosting 20rb, ga mumpuni buat ngejalanin server, mending mati aja lah dev ngentod"
